SNO,TWEET_TEXT,label_ps
186834,I stood up all night to get water and gas for my family and luckily it was 10x's easier at that time.,1
186910,"my mother woke me up at the crack of dawn to say """""""" you had better filled your gas tank up like I told you last night """"""""",1
186966,"It's not like I can afford gas anyway
??????? https://t.co/bdUj91VzkU",1
187035,"@ErikHandy Stay safe! We have no gas or water here from everyone panicking, so I'm staying put. Are you guys leaving?",1
187058,when you see @nlinsalataon7 @wsvn at shell gas station with their camera ????,0
187380,@Wawa in Brandon on state road 60 has gas and muffins . My day is made ??????,0
187475,So FL likely to have temp gas shortages due to marine terminal closures.  S/b temporary as resupply comes by truck from SO GA. #Gasshortage,1
187554,They limited gas to $50 at oil well,0
187576,"Mother: """"""""Make smart decisions for this hurricane""""""""
Me: *siphons gasoline thru a laundry detergent container into Michael Hulle's truck*",0
187597,How are they issuing mandatory Evacuation with no gas ??,1
187711,Wildwood travel plazas have gas - this one so busy they have someone directing traffic #Irma https://t.co/wEyXifyOW6,1
187877,saw gas today for $1.93 but they were sold out,1
187995,People trying to fight you at these gas pumps lol,1
188268,Seeing all these businesses board up and all these gas stations and stores sold out makes me scared as hell.,1
188347,#SamsClub on SR 60 in #VeroBeach #Florida has gas. 5 minute wait. #HurricaneIrma #hurricaneirma2017 #retweet #Socialmedia #indianrivercounty,1
188357,Just seen a car with gas jugs strapped to the top of it ?? it's so real out here ????? #HurricaneIrma2017,0
188433,Im so happy I put in gas on monday,1
188445,@TMobile so are you gonna do .25 of gas for shells again a lots of us in fl couldn't use it bcuz of gas shortage from hurricane Irma?,1
188505,@MyOldSouls It's better than being on the highway going North with 1000s of cars &amp; running out of gas in the midst of super-high winds.,0
188549,Went to top off my gas tank and got to watch a dumb ass female try to cut lines for gas. Lmaooooooo best shit ever.,1
188646,I know most people are searching for gas and water but if anyone seems to find the Time Magazine please get me one. #allmyfaves,1
188656,"I just want to give it up one time for all the truck drivers, the gas trucks who brought supplies throughout Florida you the real MVP",0
188757,"Outside of Tampa gas station lines growing; got fuel supply deliveries here, but they're dwindling. https://t.co/V82nnNvQRa",1
188772,@BuckeyeMel399 Oh yeah.. it was excellent. Dumb bitch pulled up to a pump that was out of gas too lmaoooooo,1
189036,Gov: Getting more gas to Florida as fast as possible. Issue: fuel at our ports to get to gas stations @wmfeorlando @matthew_peddie #Irma,1
189063,Gov Scott live in JAX now @FCN2go law enforcement escorts are taking fuel trucks to gas stations https://t.co/TBjwYcHNrs,1
189089,"@linda_parrot Do you have food,water gas etc.?",0
189098,The one day a bitch actually wanna put gas you gotta fight for it ????,1
189113,Gov asks gas stations to stay open as long as they can #Irma2017 @WMFEHealthNerd @CrystalRChavez @amybgreen @SpaceBrendan @wmfeorlando,1
189115,I gotta put gas in my car as well,0
189191,Damn near marshal law at gas stations...,1
189240,who got gas rn n no wait ;(,1
189316,"""""""""We will get you out."""""""" Gov Scott. Call 1-800-342-3557 if you don't have gas to evacuate https://t.co/ayoyzsLuIO",1
189809,"Living in Florida right now is like being in an episode of the Walking Dead... limited food, gas, supplies... and everyones acting crazy",1
189839,"In line for gas, skipping and cussing everywhere...",1
189895,"instead of fighting over gas and water, we need to come together &amp; hell eachorher out. peace &amp; love in all types of situations man ???",1
190059,"if you or anyone in your family works for the post office, the ISC by the airport is giving free gas to employees",0
190076,"instead of fighting over gas, water, &amp; all other supplies, we need to come together as a community &amp; help one another out. peace &amp; love ???",1
190136,@beefpho Sweet ....I'm gonna run out of gas....looking for gas lol,1
190424,"FL GovSkelator seems to be moving around the state pretty easily, delivering the same effing message. Get gas that's not avail and evacuate",1
190488,&amp; she better not ride my gas out hell its already 2.55 a gallon ???? I guess that's why she filled my car up,1
190502,Lol getting gas/water in FL right now is better than any mosh pit,1
190614,every gas station is out of gas OMMG i'm gonna fucking flip,1
190649,These gas lines are no fucking joke bruh,1
190661,If my mom don't get her ass up to this gas station to pick me up??,0
190736,i am so fucking frustrated i think i'm gonna blow a fucking gasket if i haven't blown several already,0
190744,Found gas with only a 5-minute wait!! #HurricaneIrma2017 ?????????? (at @Shell_us) https://t.co/iG0d8lxFhp https://t.co/f0T1md7pgr,1
190807,Idk why im even waiting for gas if irmas gonna dick down my car anyways,1
191300,Both the Orion and Chevron on 36th &amp; Curtiss Parkway (in front of MIA Airport) have gas and are organized. @OfficialJoelF,1
191459,I find it funny how gas prices went up a week before the hurricane,1
191539,I fill him up with the gas I'm pumpin,0
191756,"Ovation CVS has water,  Ovation 7-11 has gas",1
192062,All these people really tryna get gas during a gas shortage creating a bigger gas shortage,1
192396,#gastronomie #chef https://t.co/CdqQifMBIm,0
192491,"Put up shutters, cleans stalls, fought publix and gas crowd, got my bro tire fixed. Watching my nephew though a fit what a 18th",1
192583,Y'all I'm at 7 eleven and they said only premium gas!!! Lmao,1
192626,There's a service plaza I just passed and the line for gas is about 60 cars deep,1
192654,This isn't good for me being so I've been putting regular gas in my car instead of premium in it in the first place,0
192867,Station at Flagler and 72nd has gas #HurricaneIrma #gasshortage ??,1
192989,There is no more gas or water we are doomed ?????????????????? I got apple juice and might have to buy a bicycle ?? #HuracanIrma,1
193147,It's damn near impossible to get a case of water and gas in Florida right now ??,1
193571,plz take a moment to say a prayer in my honor... I'm at work at a gas station until 11 PM and we bout to run out of gas ??,1
193698,"No gas  in miami ?????????? @ Northern Miami, Miami, Florida https://t.co/JKgIaOuhcB",1
193836,@GasBuddy app for gas locations. Red shows no fuel at that station. Be safe and be patient. HaveAPlan. https://t.co/XZkBBsdsNi,1
193938,"Not to seem like an ass, but if your in the Bahamas, why would you need to wait in line for gas prior to Irma hitting. Where would you go?",0
193942,Nat gas https://t.co/BTaFAJEwww,0
194026,En la cola para cargar gasolina ?? Getting gas before it's all gone #patience #paciencia #HuracanIrma #miami https://t.co/SCN7jB5WFf,0
194685,"All these folks stocking up on gas like it's the zombie apocalypse WTH (@ Four Points BP in Jackson, GA) https://t.co/sEbLnD1OEc",1
194687,A lady left a little bit of the gas she paid for to give us the rest ????,0
194936,"No gas to drive out. No extra aircraft/seats. Evac routes jammed. And 2.5 days to go. Going to see the meaning of """"""""community."""""""" #FLPrepares",1
195009,Find OPEN gas stations via Gas Buddy at: https://t.co/K2iUB7kjDx #HurricaneIrma,1
195079,"My wife sent me out to get water, gasoline, and toilet paper and at least I found some sausage casings https://t.co/lKABwKi0SU",0
195117,ngl i just skipped everyone at the gas station to get gas ?????? waited less than 15 mins,1
195138,"*fills gas tank* 
*is irresponsible and drives like I normally do and now My lights on and aLL THE GAS STATIONS ARE OUT!",1
195424,"Ok help me out here, @FloridaGators - there's a game Saturday but we have no gas in town for people to get home? https://t.co/oPs1ScSAFu",1
195536,@cnn / Tapper #GovScott full of crap!The frickin PanHandle&amp;Tampa don't need gas..WE NEED GAS IN MIAMI&amp;HOMESTEAD!COURSEwe didn't vote for him,1
195597,"Use social media as a platform to help people before this storm. If you know where gas, wood, etc. is let people know &amp; be prepared ??",1
195797,@Omar_L @FloridaGators This is the current gas situation.,1
195802,Just went to the gas station to fill up and the gas is all out #HurricaineIrma,1
196506,"Water + gas @ Finish Line, Flagler &amp; 109 Ave. Cuidado Owner has a piece on him &amp; flashed it when faced his direction https://t.co/gMAE27Kbw0",1
196727,Hoping to get some gas now,1
196784,Why y'all waiting on gas or evacuating checkout the Rollup https://t.co/qx9OBCX29q,1
196946,FL got mandatory evacuation &amp; no gas .... how that work,1
197028,"These gas lines are getting WAY too long!  #HurricaneIrma @ Dania Beach, Florida https://t.co/WDg8yuiAGy",1
197234,My mom called and asked if I had $10 cash to give her for some gas.. so I asked her which gas and she started laughing.. damn Norma ??,0
197326,I'm literally going to run out of gas at any given moment now Bc I can't find any gas station with gas????,1
197582,@TheCoDPink Apparently the highway is so backed up that it takes 9 hours to go 3 hours and everyone's out of gas or something idk,1
197657,Line at the gas station because of #HurricaneIrma. Days like this I wish my Beetle was diesel. https://t.co/EUGPiiCfs4,1
197742,where can i go get gas that doesnt have an extremely long line :(,1
197778,@OfficialJoelF There's gas at Shell on panther parkway in Sunrise across from McDonalds,1
197823,"I will post the 5 PM update when it comes out. Not a lot of lines at gas stations today. Some stations are out of gas, others still good.",1
197865,In line at Pep Boys waiting for a 1-per-persion 5gallon gas can.  #2hrs #pepboyscoralsprings,1
197884,I'm cutting off all trump supporters in traffic cus this old lady just tried me at the gas station ????,1
198057,@pepboysauto help! 2 hour wait for a 5 gallon gas can.  #Help #HurricaneIrma2017,1
198169,anybody know a gas station that still has gas in deland??,1
198319,@GasBuddy   Need help getting gas in tamarac/Lauderhill area area code 33321.  Desperate.  Do not have smart phone,1
198464,All gas,0
198497,my heart hurts looking at all these long lines for gas... i don't believe this,1
198653,Flash foods by blanton is outta gas ????,1
199221,Delray beach gas available at Walmart at Linton and military,1
199289,Use gas buddy to find available fuel! It is very accurate! #gasbuddy #fuel #florida #traffic #I75 #41,1
199351,anyone know of any place still selling small tanks of propane gas please???? #urgent,0
199421,my mood rn is the guy pullin out a gun at a gas station on coral way,1
199487,Trying to find gas in Florida right now is like... https://t.co/RoC9ZaKC2r,1
199562,I got 10 bucks for anyone who wants to give me some gas,0
199614,"Okay, we get it, 86 gas in Clearwater. We're fucked. Okay.",1
200029,Came down to cutler Bay Area... where is there a gas station with gas guys?!?,1
200397,"I just realized that """"""""Wasn't Me"""""""" joint by Shaggy was just an ode to infidelity gaslighting and it still bangs wow",0
200524,"Another well organized gas station. (@ Pilot Travel Center - @pilotflyingj in Wildwood, FL) https://t.co/kYp1zP1n3L",1
200633,"They have gas right now 5 PM (at @ChevronDis11_14 in Key West, FL) https://t.co/vaDSeOWPX0",1
200973,#miami #gas update @ Edgewater (Miami) https://t.co/Ofc7uHmI9f,1
201248,Sitting in this gas line like https://t.co/y9nIzZzaAb,1
201256,@DanThe_Man4 @manicoolin Like 12+ hours to get outta Florida right now G I don't wanna get stuck on the road with no gas like ppl are,1
201306,We've been on the road for 9 hours and we haven't even made it 300 miles yet. Just got gas before the station ran out.,1
201445,are airports just gas stations for airplanes,0
201670,Guys there's no gas to leave town,1
201758,Everyone needs gas yet they still blasting the AC in their car,0
201914,#gas @ Shell https://t.co/O3SnIHtQIa,0
202064,Get gas before Hurricane Irma comes! #Hurricane #HurricaneIrma2017 #Gasshortage https://t.co/sgNx9mBGms https://t.co/Le0sNob3el,0
202080,47th 183rd in Carol City just getting gas! Truck just got there,1
202286,Praying for all the people in key west who can't go anywhere bc gas stations ran out and there's no gas being delivered,1
